id,name,category_id,sku,price
prod_0332,Carbon Tube D,cat_025,SKU-CAR-TUB-D,719.12
prod_0333,Analog Cable A,cat_036,SKU-ANA-CAB-A,466.3
prod_0334,Electric Pump HP-100 Unit,cat_120,SKU-ELE-PUM-HP100,15.59
prod_0335,"Electric Washer 3/4""",cat_036,SKU-ELE-WAS-34,105.74
prod_0336,Economy Filter HP-500 System,cat_148,SKU-ECO-FIL-HP500,1.72
prod_0337,"Digital Relay 3/4""",cat_167,SKU-DIG-REL-34,6.75
prod_0338,Electric Timer 100mm System,cat_129,SKU-ELE-TIM-100MM,45.17
prod_0339,Hydraulic Screw M20,cat_188,SKU-HYD-SCR-M20,141.65
prod_0340,"Electric Ring 1"" Pack",cat_076,SKU-ELE-RIN-1,35.79
prod_0341,"Carbon Motor 3/8""",cat_006,SKU-CAR-MOT-38,46.14
prod_0342,Pneumatic Fitting D Set,cat_166,SKU-PNE-FIT-D,27.03
prod_0343,Economy Clamp 100mm Pack,cat_051,SKU-ECO-CLA-100MM,4377.03
prod_0344,Compact Motor D,cat_124,SKU-COM-MOT-D,8.84
prod_0345,Professional Fitting HP-100 Module,cat_071,SKU-PRO-FIT-HP100,49.21
prod_0346,Ceramic Switch M16,cat_050,SKU-CER-SWI-M16,419.46
prod_0347,Ceramic Sensor M8 Unit,cat_024,SKU-CER-SEN-M8,26.74
prod_0348,Ceramic Pump 100mm,cat_122,SKU-CER-PUM-100MM,44.17
prod_0349,"Analog Plate 2"" Unit",cat_012,SKU-ANA-PLA-2,20.96
prod_0350,Economy Nut HP-200 Set,cat_082,SKU-ECO-NUT-HP200,290.99
prod_0351,Ceramic Ring 10mm Pack,cat_020,SKU-CER-RIN-10MM,30.78
prod_0352,"Heavy-Duty Gear 1/2"" Pack",cat_004,SKU-HEA-GEA-12,10.14
prod_0353,Ultra Filter 50mm Set,cat_009,SKU-ULT-FIL-50MM,233.19
prod_0354,Pneumatic Switch HP-500,cat_041,SKU-PNE-SWI-HP500,205.11
prod_0355,Economy Pump A Module,cat_187,SKU-ECO-PUM-A,23.31
prod_0356,Chrome Ring,cat_069,SKU-CHR-RIN,17.66
prod_0357,Hydraulic Meter 50mm Assembly,cat_185,SKU-HYD-MET-50MM,17
prod_0358,Precision Bolt M6,cat_174,SKU-PRE-BOL-M6,21.5
prod_0359,Stainless Wire SM Module,cat_052,SKU-STA-WIR-SM,21.41
prod_0360,"Ceramic Seal 3/8""",cat_013,SKU-CER-SEA-38,48.48
prod_0361,Analog Nut M6 Pack,cat_103,SKU-ANA-NUT-M6,329.58
prod_0362,Stainless Filter M12,cat_138,SKU-STA-FIL-M12,501.63
prod_0363,Professional Seal M20,cat_025,SKU-PRO-SEA-M20,27.83
prod_0364,Carbon Nut 50mm Assembly,cat_167,SKU-CAR-NUT-50MM,13.74
prod_0365,Pneumatic Sensor SM Assembly,cat_107,SKU-PNE-SEN-SM,61.35
prod_0366,Ceramic Plate B System,cat_066,SKU-CER-PLA-B,5.27
prod_0367,Premium Gear M12 Module,cat_058,SKU-PRE-GEA-M12,3.44
prod_0368,"Precision Bolt 2"" Kit",cat_164,SKU-PRE-BOL-2,77.96
prod_0369,Chrome Tube D System,cat_156,SKU-CHR-TUB-D,19.75
prod_0370,Analog Fitting B,cat_182,SKU-ANA-FIT-B,48.91
prod_0371,Hydraulic Pin LG Module,cat_095,SKU-HYD-PIN-LG,3.69
prod_0372,Compact Fitting 50mm Set,cat_094,SKU-COM-FIT-50MM,2.39
prod_0373,Analog Bearing SM Assembly,cat_131,SKU-ANA-BEA-SM,460.45
prod_0374,Hydraulic Spring M20,cat_115,SKU-HYD-SPR-M20,18.09
prod_0375,"Standard Switch 1/2""",cat_088,SKU-STA-SWI-12,4.63
prod_0376,Analog Timer A,cat_105,SKU-ANA-TIM-A,200.25
prod_0377,"Professional Fitting 1""",cat_082,SKU-PRO-FIT-1,142.67
prod_0378,Titanium Bearing B,cat_157,SKU-TIT-BEA-B,87.43
prod_0379,Pneumatic Seal B Unit,cat_128,SKU-PNE-SEA-B,17.67
prod_0380,"Pneumatic Spring 1/4"" Assembly",cat_194,SKU-PNE-SPR-14,284.21
prod_0381,Ceramic Switch XL,cat_124,SKU-CER-SWI-XL,399.1
prod_0382,Hydraulic Ring HP-200,cat_059,SKU-HYD-RIN-HP200,1110.23
prod_0383,Electric Tube D Pack,cat_118,SKU-ELE-TUB-D,2401.8
prod_0384,"Carbon Screw 3/4"" Pack",cat_136,SKU-CAR-SCR-34,254.85
prod_0385,Galvanized Hose XL Kit,cat_163,SKU-GAL-HOS-XL,16
prod_0386,Galvanized Meter HP-500,cat_125,SKU-GAL-MET-HP500,23.76
prod_0387,Industrial Cable D Kit,cat_167,SKU-IND-CAB-D,37.88
prod_0388,Digital Valve 10mm,cat_010,SKU-DIG-VAL-10MM,308.75
prod_0389,Ceramic Relay LG,cat_086,SKU-CER-REL-LG,40.16
prod_0390,Stainless Plate HP-500,cat_183,SKU-STA-PLA-HP500,2.16
prod_0391,Industrial Spring M8 Assembly,cat_130,SKU-IND-SPR-M8,3446.9
prod_0392,Premium Screw M16 Assembly,cat_015,SKU-PRE-SCR-M16,17.74
prod_0393,Standard Pin M6,cat_069,SKU-STA-PIN-M6,46.98
prod_0394,"Ceramic Tube 3/8"" Unit",cat_039,SKU-CER-TUB-38,124.88
prod_0395,Pneumatic Gauge 100mm Assembly,cat_173,SKU-PNE-GAU-100MM,36.07
prod_0396,Precision Bracket 10mm Assembly,cat_146,SKU-PRE-BRA-10MM,36.65
prod_0397,Ceramic Bearing M8 Kit,cat_155,SKU-CER-BEA-M8,4100.44
prod_0398,Compact Bolt 50mm,cat_022,SKU-COM-BOL-50MM,2045.48
prod_0399,"Titanium Fuse 2"" Kit",cat_111,SKU-TIT-FUS-2,16.33
prod_0400,Electric Switch 25mm,cat_099,SKU-ELE-SWI-25MM,44.79
prod_0401,Carbon Bolt D Kit,cat_073,SKU-PNE-GAU-100MM,494.52
prod_0402,Hydraulic Valve 25mm Unit,cat_073,SKU-HYD-VAL-25MM,23.97
prod_0403,Galvanized Fitting Unit,cat_127,SKU-GAL-FIT,4072.47
prod_0404,Hydraulic Rod,cat_096,SKU-HYD-ROD,39.29
prod_0405,Premium Pump A System,cat_130,SKU-PRE-PUM-A,483.62
prod_0406,Pneumatic Spring SM Assembly,cat_175,SKU-PNE-SPR-SM,179.29
prod_0407,Standard Relay M12 Kit,cat_098,SKU-STA-REL-M12,17.13
prod_0408,Industrial Fuse M12,cat_049,SKU-IND-FUS-M12,18.34
prod_0409,Standard Meter M8 System,cat_098,SKU-STA-MET-M8,44.2
prod_0410,"Titanium Ring 1/2""",cat_114,SKU-TIT-RIN-12,118.12
prod_0411,Chrome Rod HP-200 Kit,cat_079,SKU-CHR-ROD-HP200,31.96
prod_0412,Heavy-Duty Relay B,cat_096,SKU-HEA-REL-B,319.7
prod_0413,Digital Spring HP-500,cat_134,SKU-DIG-SPR-HP500,6.1
prod_0414,Chrome Hose B,cat_182,SKU-CHR-HOS-B,31.28
prod_0415,Economy Nut M8 Module,cat_083,SKU-ECO-NUT-M8,8.31
prod_0416,Premium Timer 25mm,cat_055,SKU-PRE-TIM-25MM,2760.28
prod_0417,Stainless Sensor D Set,cat_143,SKU-STA-SEN-D,355.84
prod_0418,Analog Washer B Module,cat_168,SKU-ANA-WAS-B,42.08
prod_0419,"Pneumatic Ring 3/4"" Set",cat_112,SKU-PNE-RIN-34,18.67
prod_0420,"Premium Pump 1""",cat_022,SKU-PRE-PUM-1,34.03
prod_0421,Heavy-Duty Meter M10 Module,cat_089,SKU-HEA-MET-M10,29.76
prod_0422,Industrial Tube XL Assembly,cat_162,SKU-IND-TUB-XL,28.08
prod_0423,Standard Pin HP-500 Assembly,cat_138,SKU-STA-PIN-HP500,2.61
prod_0424,Heavy-Duty Bolt SM,cat_035,SKU-HEA-BOL-SM,48.46
prod_0425,Chrome Bearing B,cat_019,SKU-CHR-BEA-B,21.54
prod_0426,Standard Filter M8 Set,cat_122,SKU-STA-FIL-M8,27.43
prod_0427,Digital Washer M8,cat_005,SKU-DIG-WAS-M8,101.7
prod_0428,Economy Bolt M16,cat_040,SKU-ECO-BOL-M16,2.45
prod_0429,Precision Pin HP-500,cat_188,SKU-PRE-PIN-HP500,15.05
prod_0430,Hydraulic Switch M8 Kit,cat_090,SKU-HYD-SWI-M8,188.21
prod_0431,Chrome Bearing M6 Set,cat_081,SKU-CHR-BEA-M6,3293.57
prod_0432,"Ultra Plate 2""",cat_047,SKU-ULT-PLA-2,278.4
prod_0433,Ceramic Wire M20 Assembly,cat_172,SKU-CER-WIR-M20,486.13
prod_0434,"Digital Motor 3/4"" Assembly",cat_051,SKU-DIG-MOT-34,941.02
prod_0435,Standard Relay HP-500 Set,cat_011,SKU-STA-REL-HP500,8.54
prod_0436,Heavy-Duty Timer C,cat_108,SKU-HEA-TIM-C,49.91
prod_0437,Compact Screw C,cat_095,SKU-COM-SCR-C,39.09
prod_0438,"Ultra Meter 2"" Kit",cat_011,SKU-ULT-MET-2,46.76
prod_0439,Economy Cable M6,cat_042,SKU-ECO-CAB-M6,3198.92
prod_0440,Hydraulic Bolt M10 Pack,cat_177,SKU-HYD-BOL-M10,27.51
prod_0441,Economy Valve HP-200 Unit,cat_027,SKU-ECO-VAL-HP200,130.07
prod_0442,"Chrome Gear 2"" System",cat_062,SKU-CHR-GEA-2,19.67
prod_0443,Precision Meter C Module,cat_168,SKU-PRE-MET-C,2514.54
prod_0444,Titanium Wire C Kit,cat_030,SKU-TIT-WIR-C,7.9
prod_0445,Chrome Ring D,cat_182,SKU-CHR-RIN-D,10.47
prod_0446,Galvanized Bearing D Module,cat_156,SKU-GAL-BEA-D,1287.16
prod_0447,Professional Motor 50mm Kit,cat_006,SKU-PRO-MOT-50MM,4270.62
prod_0448,Compact Pump B Module,cat_091,SKU-COM-PUM-B,299.89
prod_0449,Galvanized Nut M10 Module,cat_042,SKU-GAL-NUT-M10,40.59
prod_0450,"Ceramic Washer 2"" Kit",cat_159,SKU-CER-WAS-2,9.36
prod_0451,"Stainless Cable 2""",cat_187,SKU-STA-CAB-2,253.61
prod_0452,"Premium Motor 1/2"" Kit",cat_023,SKU-PRE-MOT-12,2100.02
prod_0453,"Heavy-Duty Relay 2"" Kit",cat_098,SKU-HEA-REL-2,197.12
prod_0454,"Professional Ring 1/4"" Pack",cat_045,SKU-PRO-RIN-14,137.66
prod_0455,Professional Seal 100mm,cat_064,SKU-PRO-SEA-100MM,498.71
prod_0456,Analog Fitting HP-500 Unit,cat_007,SKU-ANA-FIT-HP500,294.31
prod_0457,Carbon Nut HP-100,cat_140,SKU-CAR-NUT-HP100,46.19
prod_0458,Professional Sensor 25mm,cat_008,SKU-PRO-SEN-25MM,47.47
prod_0459,Ceramic Clamp M12 Unit,cat_074,SKU-CER-CLA-M12,160.49
prod_0460,Hydraulic Sensor M12,cat_111,SKU-HYD-SEN-M12,384.29
prod_0461,Analog Relay SM Pack,cat_027,SKU-ANA-REL-SM,273.94
prod_0462,Standard Switch HP-500,cat_194,SKU-STA-SWI-HP500,1457.65
prod_0463,Titanium Sensor D,cat_131,SKU-TIT-SEN-D,2.5
prod_0464,Carbon Hose XL,cat_084,SKU-CAR-HOS-XL,199.03
prod_0465,Electric Hose C System,cat_076,SKU-ELE-HOS-C,1878.54
prod_0466,Premium Seal B,cat_173,SKU-PRE-SEA-B,411.93
prod_0467,"Professional Washer 1/4"" Unit",cat_107,SKU-PRO-WAS-14,17.69
prod_0468,"Standard Motor 2""",cat_101,SKU-STA-MOT-2,295.1
prod_0469,Premium Bearing M12 Kit,cat_034,SKU-PRE-BEA-M12,4.6
prod_0470,Heavy-Duty Timer 100mm Unit,cat_070,SKU-HEA-TIM-100MM,133.23
prod_0471,Chrome Relay A Assembly,cat_112,SKU-CHR-REL-A,222.69
prod_0472,Economy Bolt Assembly,cat_105,SKU-ECO-BOL,4709.24
prod_0473,Chrome Motor B,cat_062,SKU-CHR-MOT-B,38.58
prod_0474,Ceramic Bracket M12,cat_108,SKU-CER-BRA-M12,319.65
prod_0475,Industrial Timer HP-100 Set,cat_042,SKU-IND-TIM-HP100,166.08
prod_0476,Compact Gauge XL,cat_085,SKU-COM-GAU-XL,2421.12
prod_0477,Chrome Valve M16 Module,cat_192,SKU-CHR-VAL-M16,273.38
prod_0478,Industrial Relay M12,cat_148,SKU-IND-REL-M12,36.85
prod_0479,Titanium Clamp B Pack,cat_086,SKU-TIT-CLA-B,226.29
prod_0480,Professional Motor LG,cat_184,SKU-PRO-MOT-LG,186.68
prod_0481,Digital Ring B Module,cat_110,SKU-DIG-RIN-B,18.97
prod_0482,Ceramic Cable M12 System,cat_089,SKU-CER-CAB-M12,66.78
prod_0483,Chrome Seal B,cat_127,SKU-CHR-SEA-B,228.43
prod_0484,"Premium Motor 3/4""",cat_148,SKU-PRE-MOT-34,1826.69
prod_0485,Ceramic Sensor M8,cat_092,SKU-CER-SEN-M8,382.8
prod_0486,Hydraulic Fitting 10mm,cat_191,SKU-HYD-FIT-10MM,3.17
prod_0487,Professional Wire 10mm System,cat_094,SKU-PRO-WIR-10MM,39.98
prod_0488,"Economy Fitting 3/4"" Set",cat_004,SKU-ECO-FIT-34,3453.72
prod_0489,Analog Bearing M16 Set,cat_004,SKU-ANA-BEA-M16,728.07
prod_0490,Electric Gauge M10 Unit,cat_118,SKU-ELE-GAU-M10,2.94
prod_0491,Compact Ring D Set,cat_136,SKU-COM-RIN-D,25.68
prod_0492,Carbon Pump M6,cat_105,SKU-CAR-PUM-M6,21.24
prod_0493,Ceramic Pin 50mm,cat_058,SKU-CER-PIN-50MM,42.38
prod_0494,"Carbon Timer 3/8"" Kit",cat_192,SKU-CAR-TIM-38,310.01
prod_0495,Standard Wire A Pack,cat_047,SKU-STA-WIR-A,39.59
prod_0496,Pneumatic Bearing 100mm,cat_100,SKU-PNE-BEA-100MM,26.41
prod_0497,Pneumatic Pump A System,cat_079,SKU-PNE-PUM-A,326.8
prod_0498,Industrial Sensor M16,cat_133,SKU-IND-SEN-M16,444.35
prod_0499,"Stainless Bracket 2""",cat_147,SKU-STA-BRA-2,18
prod_0500,Ultra Valve M10 Module,cat_034,SKU-ULT-VAL-M10,39.22
prod_0501,Galvanized Fuse M20,cat_189,SKU-IND-TIM-M12,1.91
prod_0502,Premium Washer M20,cat_149,SKU-PRE-WAS-M20,0.16
prod_0503,Premium Meter 50mm Pack,cat_023,SKU-PRE-MET-50MM,30.79
prod_0504,"Digital Relay 1"" Kit",cat_038,SKU-DIG-REL-1,185.58
prod_0505,Precision Gear HP-500,cat_182,SKU-PRE-GEA-HP500,21.18
prod_0506,Electric Bolt XL Pack,cat_052,SKU-ELE-BOL-XL,220.17
prod_0507,Compact Ring M10 Module,cat_148,SKU-COM-RIN-M10,13.39
prod_0508,"Electric Bracket 1/2""",cat_130,SKU-ELE-BRA-12,217.02
prod_0509,Professional Sensor M6 Kit,cat_024,SKU-PRO-SEN-M6,6.99
prod_0510,Standard Pin HP-100 Unit,cat_004,SKU-STA-PIN-HP100,22.74
prod_0511,"Ultra Washer 3/8""",cat_170,SKU-ULT-WAS-38,21.32
prod_0512,"Digital Gauge 1/2"" Module",cat_060,SKU-DIG-GAU-12,78.5
prod_0513,Galvanized Rod 25mm Assembly,cat_166,SKU-GAL-ROD-25MM,2.05
prod_0514,Electric Bracket HP-500 System,cat_119,SKU-ELE-BRA-HP500,299.69
prod_0515,Compact Nut XL Module,cat_037,SKU-COM-NUT-XL,25.76
prod_0516,Chrome Bolt HP-200 Pack,cat_185,SKU-CHR-BOL-HP200,26.6
prod_0517,Industrial Cable 10mm,cat_101,SKU-IND-CAB-10MM,31.88
prod_0518,Stainless Timer M12,cat_168,SKU-STA-TIM-M12,95.72
prod_0519,Ultra Bracket M16 Module,cat_032,SKU-ULT-BRA-M16,295.32
prod_0520,Heavy-Duty Bolt 25mm Kit,cat_170,SKU-HEA-BOL-25MM,213.48
prod_0521,Compact Hose D,cat_114,SKU-COM-HOS-D,266.34
prod_0522,Carbon Clamp C Module,cat_039,SKU-CAR-CLA-C,211.99
prod_0523,Analog Tube D Assembly,cat_098,SKU-ANA-TUB-D,13.27
prod_0524,Compact Rod LG Kit,cat_145,SKU-COM-ROD-LG,4986.22
prod_0525,"Heavy-Duty Bracket 3/8"" Set",cat_003,SKU-HEA-BRA-38,37.63
prod_0526,Standard Filter HP-500 Module,cat_169,SKU-STA-FIL-HP500,193.16
prod_0527,Pneumatic Rod 25mm Assembly,cat_135,SKU-PNE-ROD-25MM,30.91
prod_0528,Professional Filter M10,cat_200,SKU-PRO-FIL-M10,14.49
prod_0529,"Precision Gauge 3/4"" Set",cat_163,SKU-PRE-GAU-34,400.46
prod_0530,Professional Ring HP-200 Kit,cat_131,SKU-PRO-RIN-HP200,178.15
prod_0531,Pneumatic Timer D Pack,cat_113,SKU-PNE-TIM-D,197.78
prod_0532,Hydraulic Seal HP-200 Assembly,cat_188,SKU-HYD-SEA-HP200,37.06
prod_0533,Titanium Relay M16 Unit,cat_116,SKU-TIT-REL-M16,33.32
prod_0534,"Ceramic Wire 2"" Pack",cat_091,SKU-CER-WIR-2,225.9
prod_0535,Standard Motor M6 System,cat_064,SKU-STA-MOT-M6,14.02
prod_0536,Heavy-Duty Screw LG System,cat_121,SKU-HEA-SCR-LG,156.64
prod_0537,Stainless Bracket M10 Pack,cat_143,SKU-STA-BRA-M10,4519.8
prod_0538,Electric Switch M12 Set,cat_024,SKU-ELE-SWI-M12,347.57
prod_0539,Pneumatic Spring 50mm,cat_006,SKU-PNE-SPR-50MM,2357.76
prod_0540,Professional Motor XL Kit,cat_088,SKU-PRO-MOT-XL,31.24
prod_0541,Carbon Spring HP-500,cat_072,SKU-CAR-SPR-HP500,19.09
prod_0542,Chrome Valve M12,cat_182,SKU-CHR-VAL-M12,39.39
prod_0543,Ultra Pin 25mm System,cat_074,SKU-ULT-PIN-25MM,470.63
prod_0544,Chrome Spring 25mm,cat_074,SKU-CHR-SPR-25MM,36.17
prod_0545,Compact Filter 10mm Kit,cat_066,SKU-COM-FIL-10MM,278.46
prod_0546,Ceramic Clamp LG Kit,cat_180,SKU-CER-CLA-LG,1117.55
prod_0547,Carbon Spring M12 Assembly,cat_091,SKU-CAR-SPR-M12,0.99
prod_0548,Premium Ring XL System,cat_066,SKU-PRE-RIN-XL,11.48
prod_0549,Hydraulic Nut SM Module,cat_106,SKU-HYD-NUT-SM,23.51
prod_0550,Analog Cable M12,cat_095,SKU-ANA-CAB-M12,24.81
prod_0551,Stainless Ring 10mm,cat_026,SKU-STA-RIN-10MM,11.73
prod_0552,Carbon Spring M6,cat_008,SKU-CAR-SPR-M6,2729.28
prod_0553,Carbon Bracket HP-500 Set,cat_017,SKU-CAR-BRA-HP500,47.7
prod_0554,"Chrome Pin 2""",cat_169,SKU-CHR-PIN-2,2143.64
prod_0555,Electric Wire 25mm,cat_106,SKU-ELE-WIR-25MM,236.72
prod_0556,Galvanized Ring 100mm,cat_200,SKU-GAL-RIN-100MM,15.14
prod_0557,Digital Timer,cat_106,SKU-DIG-TIM,25.45
prod_0558,Titanium Fuse SM,cat_046,SKU-TIT-FUS-SM,29.72
prod_0559,Ceramic Fitting 25mm Kit,cat_082,SKU-CER-FIT-25MM,15.6
prod_0560,Premium Valve B Set,cat_187,SKU-PRE-VAL-B,43.57
prod_0561,Carbon Plate HP-100 Unit,cat_135,SKU-CAR-PLA-HP100,4321
prod_0562,Hydraulic Ring HP-200,cat_009,SKU-HYD-RIN-HP200,28.98
prod_0563,"Ceramic Clamp 2"" Pack",cat_080,SKU-CER-CLA-2,198.52
prod_0564,"Premium Switch 1/2"" Unit",cat_049,SKU-PRE-SWI-12,319.47
prod_0565,Ultra Switch M16,cat_062,SKU-ULT-SWI-M16,39.7
prod_0566,Professional Gear 10mm,cat_095,SKU-PRO-GEA-10MM,31.95
prod_0567,Stainless Hose Assembly,cat_173,SKU-STA-HOS,637.47
prod_0568,Premium Pin B Pack,cat_076,SKU-PRE-PIN-B,42.05
prod_0569,Economy Gear M12 Assembly,cat_052,SKU-ECO-GEA-M12,29.57
prod_0570,Chrome Bearing HP-100,cat_109,SKU-CHR-BEA-HP100,355.06
prod_0571,Ultra Filter D Pack,cat_171,SKU-ULT-FIL-D,421.61
prod_0572,Carbon Cable M12 Set,cat_048,SKU-CAR-CAB-M12,37.63
prod_0573,Pneumatic Meter LG Module,cat_193,SKU-PNE-MET-LG,48.74
prod_0574,Carbon Switch A Module,cat_048,SKU-CAR-SWI-A,48.44
prod_0575,Galvanized Gear SM,cat_172,SKU-GAL-GEA-SM,110.98
prod_0576,Hydraulic Motor HP-200,cat_037,SKU-HYD-MOT-HP200,26.22
prod_0577,Titanium Ring M20 Module,cat_036,SKU-TIT-RIN-M20,1813.11
prod_0578,Standard Fuse SM Module,cat_066,SKU-STA-FUS-SM,60.86
prod_0579,Premium Tube D System,cat_165,SKU-PRE-TUB-D,430.95
prod_0580,"Galvanized Timer 1/4"" Pack",cat_162,SKU-GAL-TIM-14,109.22
prod_0581,Digital Pin M10 Assembly,cat_087,SKU-DIG-PIN-M10,23.44
prod_0582,Precision Washer M10,cat_116,SKU-PRE-WAS-M10,423.64
prod_0583,Professional Pump 100mm,cat_029,SKU-PRO-PUM-100MM,34.79
prod_0584,Premium Filter M10 Assembly,cat_041,SKU-PRE-FIL-M10,4470.45
prod_0585,"Premium Pin 3/4"" Unit",cat_125,SKU-PRE-PIN-34,16.59
prod_0586,"Carbon Pump 3/8""",cat_036,SKU-CAR-PUM-38,17.46
prod_0587,Analog Motor M20,cat_020,SKU-ANA-MOT-M20,36.39
prod_0588,Titanium Fuse 25mm,cat_148,SKU-TIT-FUS-25MM,31.42
prod_0589,Chrome Pin HP-500 Kit,cat_105,SKU-CHR-PIN-HP500,134.9
prod_0590,Heavy-Duty Plate M12 Set,cat_187,SKU-HEA-PLA-M12,24.36
prod_0591,Carbon Relay B,cat_113,SKU-CAR-REL-B,16.99
prod_0592,Standard Hose B Module,cat_083,SKU-STA-HOS-B,473.01
prod_0593,Economy Washer 10mm Assembly,cat_147,SKU-ECO-WAS-10MM,3051.07
prod_0594,Galvanized Hose HP-100 Assembly,cat_055,SKU-GAL-HOS-HP100,3845.55
prod_0595,Digital Screw M20 Set,cat_188,SKU-DIG-SCR-M20,76.55
prod_0596,"Economy Hose 1"" System",cat_021,SKU-ECO-HOS-1,36.48
prod_0597,"Chrome Clamp 1/4"" System",cat_144,SKU-CHR-CLA-14,6.24
prod_0598,Ceramic Sensor C Set,cat_141,SKU-CER-SEN-C,4114.57
prod_0599,Electric Nut M10,cat_026,SKU-ELE-NUT-M10,34.69
prod_0600,Standard Filter C,cat_044,SKU-STA-FIL-C,3379.99
prod_0601,"Industrial Timer 1/2""",cat_017,SKU-HYD-GEA-1,0.57
prod_0602,"Ceramic Meter 1"" Unit",cat_022,SKU-CER-MET-1,28.52
prod_0603,Galvanized Plate 50mm,cat_016,SKU-GAL-PLA-50MM,93.71
prod_0604,Compact Sensor M16 Module,cat_104,SKU-COM-SEN-M16,10.17
prod_0605,"Hydraulic Clamp 1/4"" Module",cat_003,SKU-HYD-CLA-14,0.24
prod_0606,"Standard Gear 1/4"" System",cat_057,SKU-STA-GEA-14,25.81
prod_0607,Digital Pump D,cat_079,SKU-DIG-PUM-D,9.05
prod_0608,"Chrome Bearing 1/4"" System",cat_144,SKU-CHR-BEA-14,31.91
prod_0609,Chrome Bearing XL Assembly,cat_013,SKU-CHR-BEA-XL,19.27
prod_0610,Stainless Plate SM,cat_066,SKU-STA-PLA-SM,3309.45
prod_0611,Heavy-Duty Valve HP-200,cat_008,SKU-HEA-VAL-HP200,430.48
prod_0612,Stainless Pin M16 System,cat_180,SKU-STA-PIN-M16,4381.98
prod_0613,Heavy-Duty Relay M10,cat_135,SKU-HEA-REL-M10,237.68
prod_0614,Electric Bolt B,cat_139,SKU-ELE-BOL-B,9.31
prod_0615,"Galvanized Timer 1/4""",cat_002,SKU-GAL-TIM-14,9.12
prod_0616,Titanium Hose 10mm,cat_008,SKU-TIT-HOS-10MM,21.03
prod_0617,Carbon Relay XL Set,cat_120,SKU-CAR-REL-XL,16.12
prod_0618,Electric Motor B,cat_172,SKU-ELE-MOT-B,7.49
prod_0619,Industrial Fitting M12,cat_092,SKU-IND-FIT-M12,49.31
prod_0620,Galvanized Rod B,cat_050,SKU-GAL-ROD-B,25.06
prod_0621,Pneumatic Tube 100mm System,cat_037,SKU-PNE-TUB-100MM,1.69
prod_0622,"Electric Gear 2""",cat_072,SKU-ELE-GEA-2,744.13
prod_0623,Titanium Fitting 25mm,cat_075,SKU-TIT-FIT-25MM,23.86
prod_0624,Premium Fitting A Set,cat_111,SKU-PRE-FIT-A,3581.66
prod_0625,Chrome Motor M16 Module,cat_112,SKU-CHR-MOT-M16,23.58
prod_0626,"Analog Bolt 1/2"" Module",cat_040,SKU-ANA-BOL-12,44.46
prod_0627,"Titanium Ring 2"" Assembly",cat_051,SKU-TIT-RIN-2,5.06
prod_0628,Pneumatic Bolt M16 Pack,cat_104,SKU-PNE-BOL-M16,24.7
prod_0629,Industrial Bearing HP-500 Pack,cat_013,SKU-IND-BEA-HP500,23.54
prod_0630,Heavy-Duty Ring M16 Pack,cat_110,SKU-HEA-RIN-M16,2175.76
prod_0631,Economy Hose XL Unit,cat_117,SKU-ECO-HOS-XL,2194.35
prod_0632,Precision Motor 50mm Set,cat_028,SKU-PRE-MOT-50MM,4.56
prod_0633,Compact Gauge 100mm Assembly,cat_024,SKU-COM-GAU-100MM,44.39
prod_0634,Ceramic Filter HP-200,cat_078,SKU-CER-FIL-HP200,24.39
prod_0635,Stainless Wire HP-500 Pack,cat_034,SKU-STA-WIR-HP500,3551.26
prod_0636,Heavy-Duty Fitting 50mm Kit,cat_030,SKU-HEA-FIT-50MM,40.44
prod_0637,Analog Rod HP-200,cat_137,SKU-ANA-ROD-HP200,38.26
prod_0638,Standard Rod M6 Module,cat_083,SKU-STA-ROD-M6,5.8
prod_0639,Standard Spring HP-200 Kit,cat_004,SKU-STA-SPR-HP200,3.62
prod_0640,"Carbon Screw 3/8"" Set",cat_071,SKU-CAR-SCR-38,11.54
prod_0641,Professional Ring B Unit,cat_094,SKU-PRO-RIN-B,11.21
prod_0642,Industrial Gauge M20 Unit,cat_070,SKU-IND-GAU-M20,39.75
prod_0643,"Standard Seal 3/8""",cat_191,SKU-STA-SEA-38,227.8
prod_0644,Stainless Pump,cat_144,SKU-STA-PUM,3952.27
prod_0645,Carbon Sensor B,cat_040,SKU-CAR-SEN-B,34.48
prod_0646,Titanium Relay M10 Pack,cat_004,SKU-TIT-REL-M10,40.41
prod_0647,Precision Bearing M6,cat_095,SKU-PRE-BEA-M6,38.93
prod_0648,"Analog Wire 1/2""",cat_120,SKU-ANA-WIR-12,3641.39
prod_0649,Stainless Screw SM Assembly,cat_010,SKU-STA-SCR-SM,8.99
prod_0650,Compact Rod D Set,cat_192,SKU-COM-ROD-D,4.03
prod_0651,"Carbon Spring 1/2"" System",cat_007,SKU-CAR-SPR-12,13.35
prod_0652,"Ultra Nut 1""",cat_100,SKU-ULT-NUT-1,12.59
prod_0653,Galvanized Plate M6,cat_078,SKU-GAL-PLA-M6,20.53
prod_0654,Hydraulic Meter HP-200,cat_080,SKU-HYD-MET-HP200,436.3
prod_0655,"Ultra Cable 3/8"" Module",cat_105,SKU-ULT-CAB-38,33.89
prod_0656,"Economy Relay 3/4"" Module",cat_040,SKU-ECO-REL-34,1023.57
prod_0657,Heavy-Duty Tube M8,cat_113,SKU-HEA-TUB-M8,21.11
prod_0658,"Compact Screw 1"" System",cat_065,SKU-COM-SCR-1,1009.83
